PULocationID,trip_count,avg_rpm,median_rpm,std_rpm,avg_revenue,avg_dist,cc_rate,airport_rate,cbd_rate,avg_tip_rate,rpm_cv
194,153,11.017602773700078,6.511627906976744,9.785502081900617,46.195882352941176,6.215686274509804,0.8627450980392157,0.20261437908496732,0.13725490196078433,0.17436327996152753,0.8881698027141997
195,505,7.096750043585012,5.714285714285714,6.088493135979502,42.016118811881185,7.734138613861386,0.8891089108910891,0.015841584158415842,0.16435643564356436,0.07003893929134225,0.857926952279106
196,517,6.612737730368026,4.814814814814815,5.378702416373684,41.59170212765957,7.336499032882012,0.941972920696325,0.027079303675048357,0.025145067698259187,0.03995224533671061,0.8133851115359957
197,765,8.654262113044128,4.666666666666667,9.72419658880346,47.31814379084967,8.076313725490197,0.9620915032679739,0.013071895424836602,0.01045751633986928,0.041484071289094045,1.123630930261134
198,366,6.70237666979295,5.357142857142858,4.6515565144817295,29.58568306010929,5.838469945355191,0.9781420765027322,0.0,0.02459016393442623,0.02534533737541297,0.6940159802486042
200,293,4.866170801344968,3.8636363636363633,5.254896115707084,37.04453924914676,9.433276450511945,0.9829351535836177,0.0,0.0034129692832764505,0.004729312436328018,1.0798832039053534
201,205,4.621687356371107,3.9583333333333335,3.384836333064879,47.535121951219516,12.093853658536585,0.9902439024390244,0.0,0.0,0.002314059959009114,0.7323810703895409
202,311,7.18422499847565,5.957446808510638,4.99790594958144,33.799163987138265,6.312861736334405,0.9260450160771704,0.01607717041800643,0.07717041800643087,0.03778579430863074,0.6956778150241532
203,256,4.779872787030625,3.624504119621605,5.5804734975616554,50.7056640625,12.8943359375,0.94140625,0.0,0.03515625,0.009711988394417798,1.167494146016464
205,821,4.95727278969386,3.7398373983739837,3.382801257641983,40.85907429963459,10.523288672350793,0.9926918392204629,0.0,0.0,0.0015804094904390646,0.6823915893179827
207,101,17.3738967975103,10.599078341013826,16.776718068359216,56.09524752475247,5.331584158415842,0.7821782178217822,0.0891089108910891,0.21782178217821782,0.1470317051226531,0.9656278187840587
208,331,4.872331832111762,4.086021505376344,2.7649442680121608,37.147583081571,9.028277945619335,0.9788519637462235,0.0030211480362537764,0.021148036253776436,0.007160528096890262,0.5674786453971427
209,4922,9.575749328670984,7.322458628841607,6.38927339605751,28.15602194229988,4.263199918732223,0.8967899227956115,0.013612352702153597,0.9211702559934986,0.22251789657516105,0.6672348217102165
210,854,7.476868985306842,5.143325143325143,6.430742030054881,35.327751756440286,7.558430913348945,0.9953161592505855,0.0,0.0,0.0002732447817836812,0.8600848888341155
211,23406,12.990255382943273,11.375,7.015733886264306,22.88169742800991,2.4146782876185595,0.8992138767837307,0.009484747500640862,0.9957703153037682,0.24886426247821403,0.5400766712774752
212,322,5.590287415291757,4.407268170426065,3.8791726394044383,33.34052795031056,7.650496894409938,0.9813664596273292,0.0,0.003105590062111801,0.0018681340247427972,0.6939129156031031
213,948,5.016838211378688,4.342105263157895,2.9634589837872802,35.08808016877637,8.280210970464136,0.990506329113924,0.0010548523206751054,0.004219409282700422,0.0015426553362124546,0.5907025219720781
215,822,5.571176840513966,4.275538894095595,3.769185763171668,50.04131386861314,10.733759124087591,0.9610705596107056,0.13138686131386862,0.12043795620437957,0.04383766798434622,0.6765510898454883
216,1219,13.854250476612327,5.5102040816326525,14.77634621040817,57.59873666940115,7.6157424118129615,0.9064807219031994,0.051681706316652996,0.030352748154224774,0.08373359697270445,1.0665568834165697
217,290,8.7766456602423,6.4451395324889305,6.883640342862487,29.466310344827583,5.226413793103449,0.9137931034482759,0.013793103448275862,0.06896551724137931,0.03126437090874057,0.7843133480989191
218,660,5.418491307041404,4.0,4.337878083650917,39.62795454545455,9.698439393939394,0.9848484848484849,0.004545454545454545,0.004545454545454545,0.004804187617176141,0.8005693536896119
219,612,6.988539746918938,4.5897753040610185,9.37793410247086,62.90153594771242,12.462614379084966,0.8888888888888888,0.16339869281045752,0.16339869281045752,0.08610169181052801,1.341901805252713
220,432,5.750359308477415,4.330836860957342,5.773392719461318,34.536458333333336,8.147523148148148,0.9791666666666666,0.0,0.0023148148148148147,0.00572247475574111,1.0040055603047182
222,1060,6.517111193678647,5.0,4.786584104772647,33.32400943396226,6.9904339622641505,0.9990566037735849,0.0009433962264150943,0.0009433962264150943,0.0005948352743678523,0.7344640842426401
223,816,13.049243284923373,7.267737268649232,13.699395716357085,43.6369362745098,5.310698529411765,0.7977941176470589,0.09436274509803921,0.1090686274509804,0.13226415099828995,1.0498229987163221
224,3082,11.757362891136742,10.833333333333332,5.866130379543025,21.883014276443866,2.6269922128487995,0.8475016223231667,0.01427644386761843,0.9445165476963011,0.23992683219854383,0.4989324930988727
225,1763,7.252923871521568,5.5102040816326525,6.2750994225091965,28.542943845717527,5.6969256948383435,0.9892229154849688,0.0017016449234259785,0.0045377197958026095,0.0038804087233285365,0.8651820332966991
226,3059,9.177525757725295,7.268370607028754,7.278289020971217,46.85721477607061,6.362036613272312,0.7865315462569468,0.03792088917947042,0.18960444589735206,0.1625515410028082,0.7930556898567817
227,448,7.22281699674511,5.446570972886763,6.6486986839458435,32.35892857142857,6.627209821428571,0.9866071428571429,0.002232142857142857,0.0,0.0006693010672737138,0.920513241155357
228,755,6.187316912148805,5.1020408163265305,4.239083442952874,33.81182781456954,7.241456953642384,0.9748344370860927,0.0013245033112582781,0.02119205298013245,0.01646468273812671,0.6851246676292639
229,51003,14.540684895331283,12.625899280575538,8.014565964411569,20.445719467482306,2.0280763876634706,0.8755563398231476,0.008901437170362528,0.9927259180832501,0.26446522702473524,0.5511821500914913
230,92712,14.082428681274159,12.09375,8.518069869694642,25.4447282983864,2.9819615583743206,0.8461040641988092,0.029823539563379065,0.9921045819311416,0.26115158931581806,0.6048722178881959
231,39022,11.770053826337028,9.910286952975769,7.065453363332849,24.697474757828918,3.0878901645225767,0.9113064425196044,0.007841730305981242,0.9657116498385526,0.2435367526998977,0.600290658613895
232,4382,9.958938555808121,8.130448741695684,6.949923607787401,26.81157005933364,3.979968051118211,0.9018712916476495,0.012323140118667275,0.7685988133272479,0.18410717023696638,0.69785786596044
233,30231,13.405468047644353,11.766467065868262,7.581720974280298,22.67680824319407,2.5934709404253913,0.8704971717773147,0.02470973504019053,0.9831960570275545,0.25534038483900207,0.5655692846631027
234,79246,14.17937264431882,12.821428571428571,6.990968353960485,21.120286197410593,2.0378220982762536,0.9020139817782601,0.006183277389395048,0.9936779143426797,0.2614957209324929,0.493037917073258
235,839,6.089292383846129,4.788732394366197,4.9180645634791285,34.15190703218117,7.654398092967819,0.9809296781883194,0.0,0.0011918951132300357,0.0030269078418234223,0.8076578120186721
236,147854,13.481112195511397,12.105263157894736,6.373977435986512,18.580595114099044,1.8659210437323306,0.9013012836987839,0.0046870561499857966,0.3173062615823718,0.2659070091782788,0.47280798079173014
237,174116,14.707367037052554,13.277777777777777,6.929556324411698,18.65018413012015,1.7366607893588182,0.888160766385628,0.004611867950102231,0.5158170415125548,0.271089720277764,0.4711622622155232
238,57878,11.82885499028324,10.662251655629138,5.553499408489276,18.716901067763228,2.1290091226372714,0.8832025985694046,0.007930474446249006,0.2158160268150247,0.26302682989082055,0.4694874874238608
239,82913,12.28225022374796,11.083333333333332,5.602322949553492,19.01300845464523,2.063867668520015,0.8927188740004584,0.007369170093953903,0.3182613100478815,0.270665638844216,0.45613164098556597
241,517,5.328845480716358,4.230769230769231,3.6805947015292237,38.00969052224371,8.958626692456479,0.9903288201160542,0.0,0.0019342359767891683,0.0030936019264287008,0.6906927053614699
242,582,6.476103107467156,4.818121693121693,5.46493404585191,32.74518900343643,7.109037800687285,0.9828178694158075,0.0,0.006872852233676976,0.005129768708585906,0.8438614943530879
243,985,7.258476005453005,5.358565737051793,6.345907674850796,29.246192893401016,6.0000812182741114,0.868020304568528,0.0020304568527918783,0.04060913705583756,0.04026254017324227,0.8742754911751953
244,2827,7.726863513571568,6.055900621118012,6.4134898014995265,27.57490272373541,5.192062256809339,0.8089847895295366,0.0031835868411743897,0.07958967102935975,0.08990462360739374,0.830024988824351
246,52743,12.499693342472588,11.124031007751936,6.104098054385617,22.80040915382136,2.3918838518855585,0.8975977854881216,0.005327721214189561,0.975010901920634,0.2496466146834936,0.48833982459750125
247,903,7.105213267313855,5.483870967741935,4.963586085308113,34.526434108527134,6.708161683277963,0.920265780730897,0.0011074197120708748,0.07973421926910298,0.047224865493762556,0.6985836875779817
248,358,5.196715577143114,4.266666666666667,3.91881976203685,35.19215083798883,8.245,0.9860335195530726,0.0,0.002793296089385475,0.0057446276873636066,0.754095486632581
249,63380,12.780472477075572,11.585744047619048,6.226672549231956,20.879223729883243,2.17273240769959,0.9177185231934364,0.0032186809719154308,0.9953297570211423,0.2589612338784573,0.4872020623964243
250,396,4.820328297169648,4.07000407000407,2.7891925064177574,36.449873737373736,8.862323232323233,0.9722222222222222,0.0,0.0025252525252525255,0.001216148192892379,0.5786312330750351
252,111,5.987442989588596,4.020618556701031,6.730521677355456,39.379009009009,9.418648648648649,0.954954954954955,0.0,0.009009009009009009,0.010700335609574375,1.124106181730495
254,708,5.035659221320756,3.882924043403769,3.81216574185054,39.35098870056497,9.92066384180791,0.9887005649717514,0.0,0.0,0.001432891791377677,0.7570340990728682
255,1397,8.650007907170256,7.190553745928339,5.219118437757473,25.790042949176808,3.9344881889763776,0.9162491052254832,0.006442376521116679,0.3779527559055118,0.2114945358511337,0.6033657418314249
256,1048,8.750874747044158,7.309928836282135,6.933937273490483,29.987729007633586,4.683807251908397,0.8845419847328244,0.016221374045801526,0.2900763358778626,0.1532337293819342,0.7923707599440394
257,222,6.8468495133890706,5.556655121227115,5.369244052601372,29.98063063063063,6.093558558558558,0.972972972972973,0.0,0.018018018018018018,0.028907604584190855,0.78419191806418
258,370,6.530216981033326,4.573849878934624,6.478040553228176,37.512702702702704,7.890621621621622,0.972972972972973,0.005405405405405406,0.002702702702702703,0.010003545223680273,0.9920100008994045
259,385,4.622241769489488,3.6054421768707483,3.884553724095781,42.29948051948052,11.258727272727272,0.9922077922077922,0.0,0.0,1.7132205805761903e-05,0.8404047035654775
260,811,10.384662371608675,7.5423728813559325,8.012314242421143,41.59524044389642,5.167053020961775,0.7755856966707768,0.035758323057953144,0.15413070283600494,0.17408975118392922,0.7715526952832426
261,12394,10.060217561923892,8.171355498721228,6.37860082738346,29.1257180893981,4.117998224947556,0.8644505405841536,0.019364208487978055,0.9508633209617557,0.2314905695535623,0.6340420361807396
262,40160,12.02505761735127,10.90909090909091,5.909176136540582,19.46687624501992,2.302097609561753,0.8936752988047809,0.00968625498007968,0.3094621513944223,0.25817829812221876,0.49140522437198775
263,55511,12.681018595199687,11.16504854368932,6.405047581085174,18.393632613355912,2.071629406784241,0.8854641422420781,0.006070868836807119,0.29388769793374286,0.2655743194231221,0.5050893611582402
264,4093,10.849473235250358,9.037940379403794,7.736452180951079,31.77698509650623,4.9721475690202785,0.8636696799413633,0.09308575616906914,0.6589298802834107,0.24386024981445295,0.7130716868184022
265,432,14.584473739843649,8.164983164983164,16.250360041336187,83.57592592592593,10.190486111111111,0.7708333333333334,0.027777777777777776,0.09722222222222222,0.2887077791737133,1.1142232713506464
