PULocationID,trip_count,avg_rpm,median_rpm,std_rpm,avg_dist,cc_rate,airport_rate,avg_tip_rate,rpm_group
233,30203,13.398853882064696,11.7623,7.5690875654345415,2.5948597821408472,0.8703771148561401,0.04744561798496838,0.25321881847230676,high_rpm
234,79183,14.177353737544676,12.8214,6.993983084299488,2.0380648624073348,0.9019360216208024,0.012490054683454783,0.2598137010277521,high_rpm
235,838,6.080762529832936,4.78565,4.914790893089937,7.66272076372315,0.9809069212410502,0.0011933174224343676,0.0015333333333333334,low_rpm
236,147761,13.476177789809219,12.1023,6.361348122904011,1.8662597708461635,0.9012391632433456,0.011620116268839544,0.2646448673855581,high_rpm
237,173985,14.703063197402075,13.2778,6.922846566917731,1.7371240624191742,0.8880765583239935,0.011012443601459896,0.26945461258672465,high_rpm
238,57826,11.82288983848096,10.6612,5.5390646311476095,2.1294063224155226,0.8830975685677723,0.015927091619686647,0.26108554615595503,high_rpm
239,82848,12.277185503572808,11.08085,5.590476881323577,2.064614716106605,0.8926347045191193,0.01621040942448822,0.26932303625275517,high_rpm
241,517,5.328843520309477,4.2308,3.680595545400142,8.958626692456479,0.9903288201160542,0.0,0.00309375,low_rpm
242,581,6.476649053356283,4.8148,5.469626305162366,7.107022375215147,0.9827882960413081,0.0,0.002611033274956217,mid_rpm
243,985,7.2584771573604066,5.3586,6.345907145198691,6.0000812182741114,0.868020304568528,0.003045685279187817,0.04026233918128655,mid_rpm
244,2821,7.712554626019142,6.0545,6.365450086581715,5.197993619283942,0.8085785182559376,0.007444168734491315,0.08414669004822446,mid_rpm
246,52686,12.493018390084652,11.12045,6.09312064860811,2.3930573586911135,0.8974869984436094,0.010287362866795734,0.247280355292376,high_rpm
247,902,7.0950470066518845,5.4789,4.956925823463529,6.715033259423503,0.9201773835920177,0.007760532150776054,0.04105012048192771,mid_rpm
248,358,5.1967156424581,4.2667,3.9188190945887227,8.245,0.9860335195530726,0.002793296089385475,0.005744475920679887,low_rpm
249,63317,12.778283802138446,11.5845,6.223659569429743,2.1730868487136155,0.9176366536633132,0.005354012350553564,0.25685131320780696,high_rpm
250,396,4.82033005050505,4.07,2.7891915267859755,8.862323232323233,0.9722222222222222,0.0025252525252525255,0.001216103896103896,low_rpm
252,111,5.987442342342342,4.0206,6.730520169058251,9.418648648648649,0.954954954954955,0.009009009009009009,0.010700943396226415,low_rpm
